invoice_id,invoice_date,amount,payment_date
3038,2025-06-05,1511.1,2025-06-15
3804,2025-02-24,1534.54,2025-03-04
2973,2025-07-14,155.05,2025-07-26
103,2025-10-13,56.36,2025-10-29
3385,2025-07-09,100.74,2025-07-21
3458,2025-05-16,51.8,2025-06-07
4165,2025-06-22,31.99,2025-07-16
1259,2025-03-13,488.32,2025-04-21
4272,2025-10-29,102.88,2025-12-03
2454,2025-06-25,1330.74,2025-07-10
2437,2025-09-16,1404.67,2025-10-17
2939,2025-02-11,331.2,2025-02-16
2441,2025-10-14,232.48,2025-10-28
1869,2025-01-23,215.64,2025-02-05
802,2025-11-22,382.88,2025-12-05
4288,2025-10-26,302.22,2025-11-01
3953,2025-05-01,225.94,2025-05-13
4002,2025-04-21,63.98,2025-04-28
3867,2025-12-28,541.8,2026-01-23
88,2025-09-20,140.54,2025-10-03
4786,2025-10-27,20.7,2025-11-26
2140,2025-08-27,685.72,2025-09-18
1407,2025-03-31,1045.8,2025-04-10
372,2025-01-26,923.91,2025-02-06
4394,2025-02-14,225.94,2025-03-09
1829,2025-03-19,1035.02,2025-03-27
634,2025-03-21,231.96,2025-03-31
3703,2025-06-25,244.9,2025-07-09
1663,2025-10-07,180.72,2025-10-28
3400,2025-11-27,464.31,2025-12-28
4904,2025-01-24,494.23,2025-02-20
1764,2025-01-11,767.27,2025-01-25
471,2025-09-03,964.35,2025-09-17
672,2025-10-30,393.3,2025-11-17
938,2025-08-23,824.16,2025-09-11
673,2025-10-16,1051.16,2025-11-24
294,2025-12-14,712.6,2026-01-04
134,2025-12-27,1527.0,2026-01-24
782,2025-05-20,854.56,2025-05-29
4078,2025-01-11,732.48,2025-01-25
4896,2025-06-10,261.6,2025-07-01
4709,2025-06-28,434.14,2025-07-30
3835,2025-02-22,880.6,2025-03-26
500,2025-12-20,242.4,2026-01-24
1431,2025-11-07,139.44,2025-11-12
1660,2025-08-25,889.44,2025-09-16
3481,2025-03-20,383.88,2025-04-15
4307,2025-03-14,218.52,2025-04-02
3887,2025-09-03,56.36,2025-10-07
4190,2025-12-30,464.96,2026-01-22
2453,2025-02-27,722.4,2025-04-04
584,2025-04-22,513.48,2025-05-30
1316,2025-11-20,1087.32,2025-12-24
4159,2025-05-17,379.04,2025-06-14
591,2025-12-08,477.8,2026-01-09
11,2025-03-16,284.28,2025-03-27
3879,2025-04-14,836.64,2025-05-14
1887,2025-07-27,360.1,2025-09-01
1788,2025-10-07,850.32,2025-11-11
214,2025-05-19,1371.48,2025-06-26
1632,2025-11-02,1178.65,2025-11-28
4570,2025-07-10,143.58,2025-08-06
1947,2025-07-18,585.48,2025-07-23
4662,2025-03-24,770.22,2025-04-18
836,2025-02-07,1083.6,2025-02-27
4320,2025-01-11,318.21,2025-02-07
2281,2025-07-26,255.92,2025-08-22
2208,2026-01-08,281.8,2026-02-08
3502,2025-01-10,443.04,2025-02-13
1525,2025-02-04,138.5,2025-02-26
3332,2025-06-03,36.12,2025-06-12
944,2025-09-12,777.0,2025-09-23
4185,2025-12-24,664.56,2026-01-12
4964,2025-10-29,250.92,2025-12-02
2989,2025-05-31,1350.33,2025-06-11
3561,2025-07-22,976.64,2025-08-11
4072,2025-09-16,1166.77,2025-09-26
1861,2026-01-09,124.04,2026-01-25
3549,2025-08-22,2082.59,2025-09-02
4948,2025-03-26,331.66,2025-03-31
1140,2025-04-29,1256.81,2025-05-06
2194,2025-12-25,328.83,2026-01-07
4294,2025-08-10,225.9,2025-08-28
2064,2025-08-09,1627.36,2025-08-25
1383,2025-04-03,824.16,2025-04-13
3524,2025-11-08,1911.2,2025-11-26
2914,2025-03-06,1006.32,2025-03-18
706,2025-04-23,1018.0,2025-05-30
2273,2025-07-05,766.92,2025-07-22
736,2025-04-30,201.2,2025-06-04
4109,2025-11-07,46.28,2025-11-12
4135,2025-11-01,225.94,2025-11-16
707,2025-08-10,393.38,2025-09-14
3898,2025-03-20,677.82,2025-04-15
2491,2025-01-10,2343.6,2025-01-30
4047,2025-03-14,310.8,2025-03-30
4036,2025-03-25,1730.6,2025-05-03
3503,2025-05-02,589.19,2025-05-09
931,2025-06-03,752.52,2025-06-14
1395,2025-03-10,620.2,2025-04-15
2542,2025-03-23,1208.19,2025-04-06
1141,2025-03-11,45.18,2025-03-28
3636,2025-03-04,94.76,2025-03-23
4099,2025-08-03,1411.34,2025-08-31
2717,2025-04-19,775.32,2025-05-17
1401,2025-04-17,104.64,2025-04-28
2575,2025-07-31,115.7,2025-08-24
2175,2025-05-04,466.2,2025-05-19
3646,2025-08-23,215.04,2025-09-14
2789,2025-12-13,1505.52,2026-01-05
4230,2025-03-02,318.21,2025-03-28
827,2025-03-16,427.55,2025-04-10
4348,2025-02-26,483.84,2025-03-17
3022,2025-09-04,42.79,2025-09-28
681,2025-03-31,1512.15,2025-04-06
4364,2025-09-16,971.52,2025-10-20
4751,2025-03-18,1264.2,2025-04-17
3614,2025-05-14,161.98,2025-05-25
1790,2025-12-06,906.66,2025-12-28
2241,2025-07-30,477.8,2025-08-15
4957,2025-10-08,557.44,2025-10-14
4431,2025-05-15,668.72,2025-06-19
4988,2025-08-12,1054.62,2025-09-19
328,2025-08-17,689.81,2025-09-04
4248,2025-06-28,38.66,2025-07-23
91,2026-01-03,491.89,2026-01-24
2293,2025-09-15,541.8,2025-09-28
2753,2025-12-05,538.78,2025-12-31
1671,2025-06-17,903.0,2025-07-12
4646,2025-01-19,698.88,2025-02-03
3249,2025-01-04,440.82,2025-02-10
3418,2025-08-14,114.29,2025-09-10
1727,2025-01-23,161.28,2025-02-19
191,2025-12-09,734.7,2026-01-17
3974,2025-04-08,218.52,2025-05-09
3465,2025-07-05,350.63,2025-07-14
4098,2025-03-20,523.2,2025-04-13
2937,2025-05-29,250.84,2025-06-25
1551,2025-11-10,348.72,2025-11-19
4178,2025-09-13,1882.92,2025-10-11
658,2025-05-20,637.74,2025-06-22
4821,2025-02-18,728.96,2025-03-10
1772,2025-11-08,415.5,2025-11-15
462,2025-05-06,930.62,2025-06-03
3574,2025-10-09,752.64,2025-10-23
4228,2025-12-29,287.91,2026-01-24
2831,2025-06-04,752.64,2025-06-24
1352,2025-09-02,95.72,2025-09-09
70,2025-03-03,425.26,2025-03-13
847,2025-02-07,281.08,2025-03-15
2895,2025-11-29,299.53,2025-12-15
514,2025-05-21,768.06,2025-06-01
4245,2025-11-30,464.31,2025-12-08
1243,2025-12-26,1807.52,2026-01-13
8,2025-10-26,438.44,2025-11-02
3231,2025-10-06,772.97,2025-10-28
2193,2025-06-08,575.04,2025-06-19
4287,2025-01-11,56.36,2025-01-19
178,2025-07-05,361.2,2025-07-27
399,2025-04-22,351.35,2025-05-02
2698,2025-09-01,1410.36,2025-09-23
825,2025-06-02,286.68,2025-07-01
941,2025-11-19,916.74,2025-12-08
4727,2025-11-20,488.32,2025-12-05
1952,2025-01-24,620.2,2025-02-20
118,2025-03-28,90.36,2025-04-13
4442,2025-11-14,402.4,2025-12-20
4016,2025-06-25,84.42,2025-07-13
2715,2025-05-11,1173.06,2025-06-13
1268,2025-05-22,1730.6,2025-06-22
3828,2025-06-22,402.96,2025-07-06
3801,2025-08-07,71.07,2025-08-27
1724,2025-01-14,223.93,2025-01-20
1738,2025-03-16,310.1,2025-04-01
2616,2025-02-27,387.84,2025-03-05
1476,2025-09-10,27.7,2025-09-19
4360,2025-11-04,342.87,2025-11-30
3024,2025-03-21,538.78,2025-04-23
3532,2025-09-12,331.66,2025-10-07
4866,2025-12-23,617.4,2026-01-03
2381,2025-10-30,1214.4,2025-11-26
3304,2025-06-19,451.8,2025-07-09
1841,2025-06-29,668.72,2025-07-26
4826,2025-04-12,1234.8,2025-04-30
1281,2025-06-28,2075.94,2025-07-26
1305,2025-05-09,1907.03,2025-06-12
572,2025-07-15,790.68,2025-08-11
1920,2025-04-19,1915.39,2025-05-26
2095,2025-07-28,1242.28,2025-08-15
3798,2025-12-17,1500.1,2026-01-11
4297,2025-07-17,889.44,2025-07-28
1177,2025-08-06,125.42,2025-08-18
3313,2025-08-26,503.16,2025-09-28
13,2025-05-24,1355.64,2025-05-29
1479,2025-01-30,376.32,2025-02-17
3722,2025-03-28,554.0,2025-04-29
175,2025-06-01,85.76,2025-07-07
1262,2025-04-17,1330.74,2025-05-22
101,2025-12-12,402.4,2025-12-18
4251,2025-08-04,643.2,2025-08-11
2682,2025-09-14,1137.12,2025-10-01
444,2025-04-12,993.3,2025-04-24
2644,2025-06-28,433.44,2025-08-02
2845,2025-06-10,193.9,2025-06-25
4620,2025-07-21,1278.64,2025-08-18
1224,2025-06-06,354.3,2025-06-23
4203,2025-03-15,1378.91,2025-03-29
4323,2025-04-12,1070.84,2025-05-12
2082,2025-01-25,1500.12,2025-02-24
1406,2025-05-21,95.56,2025-06-27
1983,2025-09-05,100.6,2025-09-24
4994,2025-01-31,708.6,2025-02-28
2168,2025-06-24,434.14,2025-07-13
4674,2025-09-29,906.66,2025-11-05
3410,2025-01-25,727.43,2025-02-05
1350,2025-10-13,359.44,2025-11-15
4404,2025-03-29,154.64,2025-04-21
330,2025-02-12,1162.4,2025-03-07
4555,2025-12-17,260.59,2026-01-19
4013,2025-04-27,620.2,2025-06-03
3981,2025-01-18,372.12,2025-02-10
545,2025-09-25,1538.24,2025-10-12
1681,2025-09-09,418.56,2025-10-02
3260,2025-03-20,2104.44,2025-03-26
732,2025-09-09,214.3,2025-10-14
4511,2025-03-24,1882.92,2025-04-06
3973,2025-05-12,1003.7,2025-05-30
2608,2025-09-19,1672.8,2025-10-10
1321,2025-07-30,1748.16,2025-08-05
2930,2025-04-01,123.48,2025-05-01
1373,2025-04-01,477.85,2025-04-25
3863,2025-12-28,402.73,2026-01-06
3442,2025-11-21,232.48,2025-12-01
3153,2025-10-02,777.0,2025-10-23
3681,2025-01-30,562.16,2025-02-23
3222,2025-08-17,224.65,2025-09-17
4406,2025-01-08,1333.44,2025-02-13
3314,2025-01-30,50.3,2025-02-13
2303,2025-04-20,1166.77,2025-05-14
630,2025-04-04,550.99,2025-04-09
856,2025-08-28,418.32,2025-09-02
1419,2025-11-23,632.1,2025-12-04
3667,2025-07-09,1371.48,2025-08-12
4951,2025-08-10,322.56,2025-09-07
3718,2025-11-05,100.81,2025-11-28
1020,2025-09-20,569.8,2025-10-27
957,2025-12-15,1234.8,2026-01-03
841,2025-06-25,784.8,2025-07-13
4761,2025-02-27,722.4,2025-03-28
3489,2025-08-06,695.88,2025-09-02
4417,2025-12-08,705.18,2026-01-06
513,2025-03-05,466.2,2025-03-17
3917,2025-03-01,802.62,2025-04-03
4130,2025-11-19,387.8,2025-12-20
2904,2025-05-11,771.84,2025-05-22
2060,2025-10-27,671.44,2025-11-10
2783,2025-11-22,722.4,2025-12-12
1199,2025-10-10,309.28,2025-10-28
2526,2025-10-06,370.24,2025-10-31
1621,2025-03-07,1874.88,2025-04-11
721,2025-11-27,718.8,2025-12-06
4773,2025-09-11,1087.32,2025-09-25
2675,2025-11-12,316.26,2025-12-20
3233,2025-03-31,144.48,2025-04-15
624,2025-11-29,123.48,2025-12-17
2967,2025-03-04,385.92,2025-04-06
1935,2025-07-20,342.32,2025-08-01
181,2025-12-20,165.6,2026-01-04
1553,2025-01-19,813.24,2025-02-04
4788,2025-05-10,31.01,2025-05-15
4811,2025-07-16,630.24,2025-08-14
2229,2025-04-24,231.4,2025-05-04
3562,2025-05-01,322.56,2025-05-18
1269,2025-04-29,548.73,2025-05-29
893,2025-11-18,1600.06,2025-12-21
1539,2025-02-02,2109.24,2025-03-05
4073,2025-08-25,44.93,2025-09-16
1637,2025-02-28,1376.32,2025-04-01
4460,2025-08-04,191.94,2025-08-27
1069,2025-05-26,533.28,2025-06-27
4466,2025-10-30,1016.73,2025-11-06
821,2025-12-26,1806.0,2026-01-03
550,2025-04-25,379.04,2025-05-22
923,2025-02-07,940.65,2025-02-28
1472,2025-06-21,180.72,2025-07-20
3220,2025-04-19,393.38,2025-04-27
1393,2025-04-11,73.93,2025-04-23
1519,2025-02-28,564.85,2025-03-14
2318,2025-04-07,450.11,2025-05-02
242,2025-07-14,1424.93,2025-08-10
2758,2025-10-01,1087.32,2025-11-07
1932,2025-09-15,464.96,2025-10-15
3247,2025-01-13,844.2,2025-01-28
1690,2025-05-22,332.4,2025-06-29
3508,2025-04-17,590.94,2025-05-03
1441,2025-09-20,2192.2,2025-10-23
765,2025-02-13,478.6,2025-03-07
3744,2025-09-09,677.82,2025-09-16
2665,2025-09-07,277.68,2025-10-08
3552,2025-06-15,1694.55,2025-06-22
653,2025-08-29,213.21,2025-10-03
480,2025-07-04,318.21,2025-07-27
2320,2025-05-26,205.76,2025-06-07
4421,2025-06-04,224.65,2025-07-04
3690,2025-09-08,1060.7,2025-09-26
3769,2025-10-19,289.8,2025-11-17
4077,2025-02-19,416.7,2025-02-26
479,2025-06-04,227.7,2025-06-13
2896,2025-05-29,201.48,2025-06-17
2317,2025-05-11,500.04,2025-05-16
1256,2025-09-16,930.62,2025-09-28
2620,2025-08-31,2104.44,2025-10-08
1903,2025-01-09,260.59,2025-02-07
811,2025-03-14,2143.0,2025-04-09
3925,2026-01-03,1045.8,2026-02-09
1115,2026-01-02,1410.36,2026-01-26
2873,2025-07-12,502.58,2025-08-03
4383,2025-12-13,106.07,2025-12-21
3285,2025-04-02,201.48,2025-05-09
3782,2025-03-18,542.16,2025-04-20
4286,2025-03-28,414.0,2025-05-01
1960,2025-02-08,705.18,2025-03-10
627,2025-08-12,679.14,2025-08-20
1616,2025-10-25,855.8,2025-11-28
2523,2026-01-05,779.46,2026-01-13
2760,2025-07-16,335.02,2025-08-13
3098,2025-06-30,2208.56,2025-07-24
1886,2025-08-17,686.08,2025-09-11
1414,2025-07-05,1075.2,2025-07-17
4889,2025-01-31,38.66,2025-03-05
283,2025-08-24,813.68,2025-09-11
2291,2025-02-13,805.92,2025-03-16
4648,2025-02-18,218.52,2025-03-11
4846,2025-12-30,1365.72,2026-01-19
720,2025-09-04,860.16,2025-10-13
606,2025-02-22,526.3,2025-03-28
4459,2025-12-21,533.28,2025-12-29
4275,2025-11-22,191.94,2025-12-25
4356,2025-09-28,477.85,2025-10-03
4377,2025-08-02,507.24,2025-08-11
1194,2025-03-27,231.96,2025-04-27
277,2025-10-20,880.6,2025-11-07
4138,2025-07-11,1911.2,2025-07-20
1554,2025-06-26,183.12,2025-07-25
2539,2025-09-02,354.3,2025-09-13
2385,2025-12-28,705.67,2026-01-14
489,2025-02-02,806.4,2025-02-21
1917,2025-07-11,1171.8,2025-07-27
2246,2025-05-25,1911.2,2025-06-05
2704,2025-11-04,195.92,2025-12-13
4366,2025-06-17,717.9,2025-07-07
2447,2025-05-10,1107.6,2025-05-28
4702,2025-04-18,802.96,2025-05-03
554,2025-06-04,70.86,2025-06-14
3541,2025-08-31,666.72,2025-09-05
4089,2025-08-08,848.56,2025-09-10
2951,2025-09-24,2171.51,2025-10-14
590,2025-06-18,1591.05,2025-07-18
862,2025-05-29,976.08,2025-06-07
2311,2025-04-11,1915.39,2025-05-04
44,2025-11-16,1468.61,2025-12-23
579,2025-11-29,622.18,2025-12-11
4608,2025-04-25,462.96,2025-05-16
3434,2025-05-21,403.13,2025-06-01
2867,2025-06-24,601.08,2025-07-26
729,2025-04-07,585.9,2025-04-16
1430,2025-09-19,823.04,2025-09-27
2776,2025-06-09,259.0,2025-06-21
639,2025-07-03,1713.77,2025-07-14
3941,2025-04-04,430.08,2025-05-07
531,2025-06-06,890.56,2025-06-20
3474,2025-10-15,41.4,2025-10-22
3348,2025-11-12,1315.32,2025-12-04
4246,2025-08-09,718.8,2025-08-16
4426,2025-08-13,1803.19,2025-09-15
2445,2025-01-23,557.44,2025-01-30
1313,2025-09-19,1295.36,2025-09-28
3101,2025-11-24,1421.88,2025-12-20
2470,2025-02-10,185.12,2025-03-05
921,2025-07-24,439.66,2025-08-20
3954,2025-12-14,250.84,2026-01-07
3870,2025-04-01,806.48,2025-04-14
4927,2025-10-23,343.04,2025-11-09
25,2025-03-07,254.54,2025-03-27
3635,2025-11-16,1142.9,2025-12-21
3632,2025-12-13,850.32,2026-01-02
4799,2025-02-18,191.94,2025-03-25
2626,2025-12-24,673.95,2026-01-12
4881,2025-06-17,370.24,2025-07-04
1888,2025-07-29,83.64,2025-08-22
837,2025-04-28,110.8,2025-06-05
3945,2025-07-28,287.16,2025-08-05
4806,2025-07-05,468.72,2025-08-04
2134,2025-03-20,2082.59,2025-04-18
4528,2025-04-10,391.84,2025-05-19
4914,2025-04-16,244.9,2025-05-11
882,2025-06-30,584.09,2025-08-03
2339,2025-07-03,994.98,2025-08-09
495,2025-04-02,574.32,2025-04-27
1994,2025-05-03,1108.95,2025-05-30
2855,2025-05-17,1204.62,2025-06-07
4645,2025-11-12,127.96,2025-12-14
4877,2025-01-12,83.64,2025-02-17
1362,2025-07-27,1194.59,2025-08-28
1853,2025-07-31,2007.4,2025-09-04
4429,2025-06-20,308.7,2025-07-21
4350,2025-11-23,193.3,2025-12-30
3602,2025-09-20,1133.44,2025-10-03
2817,2025-04-10,1220.8,2025-05-02
2471,2025-03-11,903.6,2025-04-06
1522,2025-06-15,722.4,2025-07-01
4883,2025-02-21,159.95,2025-03-12
2610,2025-12-10,587.76,2025-12-19
3419,2025-09-25,93.03,2025-10-07
4616,2025-08-06,514.4,2025-08-18
4885,2025-11-22,92.56,2025-12-31
1939,2025-08-24,48.48,2025-09-05
3535,2025-09-16,71.07,2025-10-14
1172,2025-01-24,503.7,2025-02-10
1483,2025-04-13,431.28,2025-05-10
4703,2025-08-01,909.34,2025-08-26
2961,2025-10-24,1242.67,2025-12-02
790,2025-04-11,301.8,2025-05-20
3492,2025-05-22,1133.44,2025-06-06
1169,2025-05-05,232.48,2025-06-08
1732,2025-12-31,134.79,2026-01-06
960,2025-07-24,852.84,2025-07-31
3085,2025-12-03,502.58,2025-12-13
1655,2025-12-05,257.2,2025-12-14
2849,2025-07-15,328.83,2025-08-19
3742,2025-09-30,740.88,2025-10-23
1823,2025-10-26,125.75,2025-11-16
4456,2025-10-05,466.2,2025-11-07
2811,2025-03-07,69.42,2025-04-14
2216,2025-02-26,484.8,2025-03-27
1334,2025-12-17,269.58,2025-12-25
3095,2025-10-21,800.03,2025-11-26
3939,2025-11-09,639.8,2025-12-15
76,2025-10-12,471.68,2025-11-14
4800,2025-06-13,1285.8,2025-07-08
1813,2025-04-11,874.08,2025-05-19
1075,2025-06-23,1133.76,2025-07-08
1099,2025-02-19,1016.73,2025-03-04
4093,2025-12-02,212.14,2025-12-25
1097,2025-10-07,376.32,2025-10-14
3217,2025-12-02,783.68,2025-12-25
829,2025-02-08,387.8,2025-03-13
2658,2025-05-15,355.35,2025-06-12
3232,2025-07-17,246.96,2025-08-25
1258,2025-05-15,159.95,2025-06-23
3777,2025-01-05,41.4,2025-01-22
3592,2025-10-17,63.98,2025-11-25
2096,2026-01-01,1000.08,2026-02-01
1820,2025-06-04,643.2,2025-06-19
2945,2025-08-25,727.2,2025-09-23
1300,2025-06-10,1003.68,2025-07-10
2274,2025-05-02,809.6,2025-05-21
265,2025-10-23,984.2,2025-11-10
696,2025-11-20,439.66,2025-12-25
4953,2025-09-09,874.08,2025-10-08
873,2025-01-12,695.88,2025-02-17
3740,2025-06-04,934.44,2025-06-20
3043,2025-07-31,418.2,2025-08-13
4308,2025-06-08,62.71,2025-06-15
2210,2025-07-13,1915.39,2025-07-29
4698,2025-03-17,686.28,2025-04-11
280,2025-10-28,471.68,2025-12-01
4865,2025-12-15,571.45,2026-01-22
2627,2025-01-16,1037.68,2025-01-22
1516,2025-12-29,502.58,2026-01-09
2313,2025-04-24,185.12,2025-06-02
2685,2025-08-15,387.8,2025-09-03
3993,2025-04-19,319.9,2025-05-11
3826,2025-02-25,496.02,2025-03-04
1391,2025-05-12,802.96,2025-05-17
3110,2025-01-19,299.53,2025-02-23
2565,2025-06-17,907.29,2025-06-23
3965,2025-08-13,407.2,2025-08-25
4949,2025-01-27,424.28,2025-02-10
2991,2025-05-01,2143.0,2025-05-25
1415,2025-08-31,564.39,2025-09-18
1110,2025-10-16,677.7,2025-11-18
2006,2025-10-08,720.16,2025-10-30
369,2025-03-11,790.79,2025-03-28
1753,2025-12-12,1133.44,2026-01-14
3743,2025-03-07,310.8,2025-03-23
1455,2026-01-05,1049.58,2026-01-28
932,2025-01-17,1006.32,2025-02-06
3252,2025-05-25,42.88,2025-05-30
4381,2025-05-20,418.32,2025-05-31
2023,2025-12-30,342.86,2026-02-03
4454,2025-05-15,218.52,2025-06-20
4187,2025-06-11,901.76,2025-07-01
1185,2025-04-28,2007.4,2025-05-20
1486,2026-01-04,889.44,2026-01-21
3648,2025-06-12,278.88,2025-06-28
3640,2025-02-25,52.32,2025-03-05
520,2025-07-28,1714.4,2025-08-18
1247,2025-11-15,581.2,2025-12-14
4560,2025-03-01,779.46,2025-04-07
3424,2025-02-15,1371.48,2025-03-02
2886,2025-12-30,166.68,2026-02-03
910,2025-07-01,1694.55,2025-07-12
1339,2025-09-28,1527.0,2025-10-27
3350,2025-04-08,123.48,2025-05-07
1644,2025-12-27,234.36,2026-01-07
4540,2025-06-23,887.16,2025-07-06
2922,2025-07-25,403.24,2025-09-02
3396,2025-10-16,627.1,2025-10-30
2984,2025-04-28,438.44,2025-05-04
4598,2025-10-08,31.01,2025-11-09
1864,2025-03-17,832.66,2025-04-21
1856,2025-02-21,1534.54,2025-03-09
2235,2025-05-09,546.3,2025-05-31
171,2025-06-02,686.28,2025-06-09
2533,2025-07-06,1928.7,2025-08-07
3880,2025-02-09,217.07,2025-03-13
1595,2025-11-08,154.32,2025-12-01
2669,2025-11-21,857.6,2025-12-27
14,2025-02-26,1392.95,2025-03-06
1490,2025-05-26,1813.32,2025-06-21
4067,2025-06-24,351.54,2025-07-25
142,2025-09-29,1942.93,2025-11-05
4208,2025-01-18,1350.33,2025-02-12
1997,2025-06-30,1083.6,2025-07-07
110,2025-06-02,722.4,2025-07-03
4812,2025-04-28,793.52,2025-06-03
2949,2025-01-31,1813.32,2025-02-08
3213,2025-07-11,771.6,2025-08-18
4782,2025-04-25,1003.7,2025-05-04
4929,2025-11-22,641.85,2025-12-03
2950,2025-09-04,1129.7,2025-10-03
3927,2025-09-18,431.28,2025-10-22
3176,2025-03-31,986.49,2025-05-07
1217,2025-08-08,473.8,2025-08-23
4614,2025-05-02,708.6,2025-05-14
1777,2025-08-05,954.63,2025-08-21
1791,2025-11-08,1021.44,2025-11-28
2089,2025-12-10,51.44,2025-12-15
4962,2025-09-24,248.08,2025-10-29
2391,2025-09-22,166.68,2025-10-21
3671,2025-08-31,958.12,2025-09-07
15,2025-01-19,201.62,2025-02-24
892,2025-12-04,1478.6,2026-01-06
656,2025-09-01,217.07,2025-09-23
1062,2025-05-11,451.88,2025-06-09
28,2025-02-11,610.8,2025-02-27
475,2025-11-21,70.86,2025-12-21
549,2025-09-15,103.5,2025-09-26
4432,2025-02-27,921.18,2025-04-05
3428,2025-04-19,351.35,2025-05-15
4791,2025-08-29,697.44,2025-09-28
1157,2025-04-13,1511.12,2025-04-21
2688,2025-03-21,765.76,2025-04-15
1382,2025-12-28,1757.7,2026-02-02
1827,2025-08-12,100.6,2025-08-26
1290,2025-05-05,42.79,2025-05-25
1990,2025-03-28,976.08,2025-04-04
189,2025-12-29,443.2,2026-01-11
1839,2025-06-15,1354.5,2025-06-27
2355,2025-03-16,1293.84,2025-04-09
1223,2025-08-16,331.2,2025-09-04
3899,2025-05-14,727.2,2025-06-03
4001,2025-03-22,323.84,2025-04-24
3306,2025-10-27,1625.4,2025-11-26
566,2025-12-22,514.4,2026-01-13
4685,2025-12-22,122.08,2026-01-18
2870,2025-02-10,976.08,2025-02-19
3360,2025-06-11,95.56,2025-07-15
2115,2025-02-15,957.2,2025-02-28
4370,2025-05-19,1021.44,2025-06-14
12,2025-03-03,51.44,2025-04-03
438,2025-05-31,742.49,2025-07-04
1299,2025-02-04,1627.36,2025-03-13
1355,2025-05-26,851.53,2025-06-08
4173,2025-09-26,465.15,2025-10-07
4650,2025-12-04,697.2,2026-01-06
1292,2025-10-04,161.92,2025-11-03
612,2025-05-29,976.64,2025-06-23
4290,2026-01-06,288.96,2026-01-22
1779,2025-01-05,188.13,2025-02-12
1546,2025-11-29,1264.2,2025-12-24
3616,2025-12-04,1720.08,2025-12-09
4744,2025-07-08,569.8,2025-08-06
1843,2025-04-11,1028.8,2025-05-01
57,2025-05-26,203.6,2025-06-17
2667,2025-05-02,504.05,2025-05-15
831,2025-04-18,550.99,2025-04-27
675,2025-05-10,56.36,2025-06-05
797,2025-11-25,1907.03,2025-12-11
1985,2025-10-14,784.8,2025-11-19
4912,2025-06-25,299.53,2025-07-01
4629,2025-09-17,677.82,2025-09-26
1815,2025-09-02,2146.43,2025-10-02
723,2025-01-19,1209.72,2025-02-08
911,2025-12-29,348.72,2026-02-01
2585,2025-09-18,909.34,2025-10-16
1835,2025-08-31,1066.07,2025-09-20
4672,2025-08-06,614.04,2025-09-02
4562,2025-11-13,710.7,2025-12-07
3645,2025-11-22,310.5,2025-12-06
1462,2025-01-29,457.16,2025-02-28
1999,2025-02-26,225.44,2025-04-02
2132,2025-12-18,1404.67,2026-01-15
2000,2025-05-26,323.84,2025-06-28
3047,2025-09-06,2075.94,2025-10-05
1380,2025-01-28,71.88,2025-02-26
1163,2025-08-27,406.62,2025-09-20
1388,2025-06-24,987.84,2025-08-02
4681,2025-03-23,643.2,2025-04-06
3116,2025-03-05,564.39,2025-04-12
2964,2025-11-02,967.68,2025-12-08
3950,2025-09-10,42.21,2025-09-30
3955,2025-06-30,318.21,2025-07-28
4309,2025-06-30,286.68,2025-07-06
4810,2026-01-05,809.6,2026-01-19
52,2025-03-21,881.64,2025-03-27
3581,2025-02-27,428.8,2025-04-05
1173,2025-06-21,440.82,2025-07-23
4039,2025-09-18,213.21,2025-10-05
184,2025-04-16,851.53,2025-05-20
1867,2025-03-05,955.6,2025-04-03
1428,2025-08-10,901.62,2025-08-30
3328,2025-01-22,213.21,2025-02-04
2647,2025-07-16,193.92,2025-08-23
4351,2025-04-11,1611.84,2025-05-17
1674,2025-08-11,287.16,2025-08-23
200,2026-01-08,70.86,2026-02-02
766,2025-07-10,189.52,2025-07-22
1780,2025-02-03,1096.1,2025-02-13
1760,2025-11-05,575.82,2025-12-01
3890,2025-08-21,2121.4,2025-08-31
1427,2025-02-10,443.58,2025-02-27
336,2025-02-14,622.18,2025-02-20
4198,2025-09-29,1627.36,2025-10-11
3134,2025-06-24,697.44,2025-07-23
1385,2025-11-27,125.42,2025-12-09
1959,2025-05-11,251.5,2025-06-18
3010,2025-04-22,679.14,2025-05-08
128,2025-06-05,107.15,2025-07-12
1506,2025-04-21,1439.88,2025-05-16
3521,2025-04-15,114.29,2025-04-30
4864,2025-12-25,75.45,2026-01-06
69,2025-03-19,1512.15,2025-03-29
3107,2025-08-13,1021.44,2025-08-27
1057,2025-06-30,543.83,2025-07-19
138,2025-06-14,543.83,2025-07-10
3794,2025-09-05,673.95,2025-10-09
2868,2025-08-01,372.6,2025-08-27
114,2025-04-26,31.99,2025-05-27
3523,2025-06-21,2226.42,2025-07-30
1981,2025-10-02,253.26,2025-11-08
2280,2025-09-16,509.0,2025-10-17
1537,2025-09-16,916.2,2025-10-21
162,2025-09-15,1715.7,2025-10-08
2243,2025-01-09,614.04,2025-02-13
4644,2025-06-23,221.52,2025-07-17
2976,2025-02-25,2324.8,2025-03-27
2812,2025-12-30,139.44,2026-01-13
1669,2025-08-20,1108.14,2025-08-27
4240,2025-09-23,1478.6,2025-10-22
2177,2025-07-13,424.28,2025-08-04
4593,2026-01-01,1505.55,2026-01-27
3039,2025-05-13,205.76,2025-06-09
