order_id,order_date,customer_id,product_id,quantity,unit_price,order_value,invoice_id,invoice_date
432,2025-07-03,26,25,5,42.79,213.95,432,2025-07-05
433,2025-09-24,1,27,1,101.8,101.8,433,2025-09-28
434,2025-06-26,49,46,16,23.69,379.04,434,2025-07-01
435,2025-05-08,75,48,2,70.27,140.54,435,2025-05-16
436,2025-03-21,39,12,10,36.12,361.2,436,2025-03-29
437,2025-03-23,33,27,11,101.8,1119.8,437,2025-03-28
438,2025-05-28,73,28,7,106.07,742.49,438,2025-05-31
439,2025-09-14,10,18,8,38.66,309.28,439,2025-09-16
440,2025-01-11,42,2,8,83.64,669.12,440,2025-01-20
441,2025-06-13,37,16,11,107.15,1178.65,441,2025-06-15
442,2025-04-02,18,15,5,83.34,416.7,442,2025-04-04
443,2025-04-07,19,44,1,50.09,50.09,443,2025-04-13
444,2025-04-03,37,38,11,90.3,993.3,444,2025-04-12
445,2025-11-05,22,17,9,100.37,903.33,445,2025-11-13
446,2025-03-18,18,41,18,116.24,2092.32,446,2025-03-22
447,2025-07-01,69,33,13,31.99,415.87,447,2025-07-03
448,2025-08-27,97,10,5,27.7,138.5,448,2025-09-01
449,2025-05-21,46,36,2,52.32,104.64,449,2025-05-25
450,2025-05-28,2,30,2,71.07,142.14,450,2025-05-30
451,2025-07-12,60,43,9,69.72,627.48,451,2025-07-14
452,2025-11-13,51,45,18,48.48,872.64,452,2025-11-15
453,2025-06-26,74,35,2,114.29,228.58,453,2025-06-30
454,2025-11-29,83,15,8,83.34,666.72,454,2025-12-05
455,2025-02-16,70,28,18,106.07,1909.26,455,2025-02-25
456,2025-11-26,54,12,9,36.12,325.08,456,2025-12-04
457,2025-09-30,92,43,12,69.72,836.64,457,2025-10-09
458,2025-02-01,15,38,2,90.3,180.6,458,2025-02-08
459,2025-03-08,47,12,17,36.12,614.04,459,2025-03-17
460,2025-03-08,59,49,6,25.15,150.9,460,2025-03-16
461,2025-08-01,7,7,19,61.04,1159.76,461,2025-08-09
462,2025-05-04,36,11,19,48.98,930.62,462,2025-05-06
463,2025-10-02,100,28,15,106.07,1591.05,463,2025-10-08
464,2025-03-26,85,30,6,71.07,426.42,464,2025-04-01
465,2025-01-09,50,48,11,70.27,772.97,465,2025-01-12
466,2025-07-11,86,49,20,25.15,503.0,466,2025-07-15
467,2025-11-12,32,19,15,109.26,1638.9,467,2025-11-14
468,2025-01-22,59,13,10,112.97,1129.7,468,2025-01-31
469,2025-11-24,25,26,12,62.71,752.52,469,2025-12-03
470,2025-09-29,15,3,2,51.44,102.88,470,2025-10-06
471,2025-08-28,59,16,9,107.15,964.35,471,2025-09-03
472,2025-03-27,21,29,13,20.7,269.1,472,2025-04-01
473,2025-05-14,1,13,12,112.97,1355.64,473,2025-05-20
474,2025-10-02,13,25,1,42.79,42.79,474,2025-10-08
475,2025-11-16,75,4,1,70.86,70.86,475,2025-11-21
476,2025-06-18,39,32,18,42.21,759.78,476,2025-06-22
477,2025-12-06,75,6,16,44.93,718.88,477,2025-12-12
478,2025-12-10,16,9,10,42.88,428.8,478,2025-12-17
479,2025-05-27,15,29,11,20.7,227.7,479,2025-06-04
480,2025-06-29,37,28,3,106.07,318.21,480,2025-07-04
481,2025-07-11,48,27,11,101.8,1119.8,481,2025-07-15
482,2025-05-29,13,13,4,112.97,451.88,482,2025-06-07
483,2025-02-15,85,12,18,36.12,650.16,483,2025-02-23
484,2025-10-08,66,9,3,42.88,128.64,484,2025-10-12
485,2025-06-22,73,43,18,69.72,1254.96,485,2025-06-27
486,2025-05-17,84,28,3,106.07,318.21,486,2025-05-24
487,2025-05-18,81,4,7,70.86,496.02,487,2025-05-20
488,2025-09-20,49,48,6,70.27,421.62,488,2025-09-25
489,2025-01-26,90,34,15,53.76,806.4,489,2025-02-02
490,2025-11-14,98,19,18,109.26,1966.68,490,2025-11-23
491,2025-06-21,75,43,14,69.72,976.08,491,2025-06-23
492,2025-04-27,17,42,1,45.18,45.18,492,2025-05-04
493,2025-02-01,82,29,4,20.7,82.8,493,2025-02-04
494,2025-03-16,76,30,8,71.07,568.56,494,2025-03-17
495,2025-03-25,39,50,12,47.86,574.32,495,2025-04-02
496,2025-12-24,23,4,4,70.86,283.44,496,2026-01-01
497,2025-11-25,37,35,3,114.29,342.87,497,2025-12-03
498,2025-01-31,87,15,4,83.34,333.36,498,2025-02-07
499,2025-05-09,17,29,15,20.7,310.5,499,2025-05-13
500,2025-12-18,45,45,5,48.48,242.4,500,2025-12-20
501,2025-12-08,80,33,9,31.99,287.91,501,2025-12-11
502,2025-12-09,28,45,2,48.48,96.96,502,2025-12-13
503,2025-06-10,42,18,16,38.66,618.56,503,2025-06-13
504,2025-03-10,6,29,14,20.7,289.8,504,2025-03-19
505,2025-06-14,53,7,10,61.04,610.4,505,2025-06-23
506,2025-02-01,75,11,18,48.98,881.64,506,2025-02-06
507,2025-09-03,96,19,16,109.26,1748.16,507,2025-09-08
508,2025-09-20,20,43,10,69.72,697.2,508,2025-09-23
509,2025-01-11,42,4,5,70.86,354.3,509,2025-01-17
510,2025-07-23,85,2,19,83.64,1589.16,510,2025-07-31
511,2025-03-14,5,38,6,90.3,541.8,511,2025-03-21
512,2025-03-26,70,50,16,47.86,765.76,512,2025-04-04
513,2025-02-25,75,23,9,51.8,466.2,513,2025-03-05
514,2025-05-18,56,42,17,45.18,768.06,514,2025-05-21
515,2025-06-05,40,40,10,117.18,1171.8,515,2025-06-07
516,2025-03-13,9,28,18,106.07,1909.26,516,2025-03-18
517,2025-06-19,41,1,4,23.14,92.56,517,2025-06-25
518,2025-06-10,26,46,10,23.69,236.9,518,2025-06-17
519,2025-10-11,60,49,5,25.15,125.75,519,2025-10-17
520,2025-07-25,11,16,16,107.15,1714.4,520,2025-07-28
521,2025-07-15,75,10,13,27.7,360.1,521,2025-07-23
522,2025-09-14,3,47,5,80.96,404.8,522,2025-09-21
523,2025-11-04,41,47,14,80.96,1133.44,523,2025-11-12
524,2025-08-01,3,31,2,61.74,123.48,524,2025-08-04
525,2025-08-15,21,14,18,100.81,1814.58,525,2025-08-18
526,2025-12-03,49,30,17,71.07,1208.19,526,2025-12-07
527,2025-06-24,79,31,5,61.74,308.7,527,2025-06-25
528,2025-06-22,49,23,9,51.8,466.2,528,2025-06-26
529,2025-03-21,99,48,18,70.27,1264.86,529,2025-03-24
530,2025-11-28,62,17,5,100.37,501.85,530,2025-12-07
531,2025-05-29,75,47,11,80.96,890.56,531,2025-06-06
532,2025-06-01,62,32,11,42.21,464.31,532,2025-06-02
533,2025-02-09,80,26,12,62.71,752.52,533,2025-02-11
534,2025-04-17,51,9,18,42.88,771.84,534,2025-04-24
535,2025-11-23,85,21,16,100.74,1611.84,535,2025-11-29
536,2025-08-08,53,24,9,31.01,279.09,536,2025-08-10
537,2025-03-21,9,4,1,70.86,70.86,537,2025-03-26
538,2025-09-09,91,8,6,95.56,573.36,538,2025-09-12
539,2025-07-12,55,39,1,56.36,56.36,539,2025-07-13
540,2025-01-14,31,40,20,117.18,2343.6,540,2025-01-20
541,2025-04-25,30,6,6,44.93,269.58,541,2025-05-04
542,2025-01-21,82,42,11,45.18,496.98,542,2025-01-25
543,2025-08-26,21,47,5,80.96,404.8,543,2025-08-28
544,2025-05-22,72,31,7,61.74,432.18,544,2025-05-24
545,2025-09-20,25,47,19,80.96,1538.24,545,2025-09-25
546,2025-02-10,27,50,12,47.86,574.32,546,2025-02-18
547,2025-11-15,42,9,16,42.88,686.08,547,2025-11-23
548,2025-06-13,99,31,17,61.74,1049.58,548,2025-06-15
549,2025-09-11,34,29,5,20.7,103.5,549,2025-09-15
550,2025-04-21,3,46,16,23.69,379.04,550,2025-04-25
551,2025-10-03,97,24,18,31.01,558.18,551,2025-10-12
552,2025-10-30,90,45,1,48.48,48.48,552,2025-11-06
553,2025-06-26,37,45,12,48.48,581.76,553,2025-06-30
554,2025-06-01,100,4,1,70.86,70.86,554,2025-06-04
555,2025-07-09,55,29,4,20.7,82.8,555,2025-07-10
556,2025-07-09,68,50,14,47.86,670.04,556,2025-07-15
557,2025-08-19,47,36,7,52.32,366.24,557,2025-08-24
558,2025-05-13,93,39,12,56.36,676.32,558,2025-05-20
559,2025-08-05,89,49,14,25.15,352.1,559,2025-08-06
560,2025-05-06,85,36,16,52.32,837.12,560,2025-05-14
561,2025-02-23,76,6,13,44.93,584.09,561,2025-03-04
562,2025-10-26,38,31,7,61.74,432.18,562,2025-11-01
563,2025-07-06,5,45,20,48.48,969.6,563,2025-07-13
564,2025-09-09,91,37,4,71.88,287.52,564,2025-09-18
565,2025-10-11,89,11,16,48.98,783.68,565,2025-10-16
566,2025-12-13,29,3,10,51.44,514.4,566,2025-12-22
567,2025-06-23,78,50,1,47.86,47.86,567,2025-07-02
568,2025-10-27,6,12,2,36.12,72.24,568,2025-11-04
569,2025-05-23,78,14,6,100.81,604.86,569,2025-05-29
570,2025-04-22,19,20,14,73.93,1035.02,570,2025-05-01
571,2025-04-09,73,49,14,25.15,352.1,571,2025-04-18
572,2025-07-08,11,37,11,71.88,790.68,572,2025-07-15
573,2025-02-12,64,28,15,106.07,1591.05,573,2025-02-21
574,2025-03-23,51,18,19,38.66,734.54,574,2025-03-28
575,2025-06-12,97,46,20,23.69,473.8,575,2025-06-20
576,2025-07-25,62,25,1,42.79,42.79,576,2025-08-03
577,2025-05-07,67,47,12,80.96,971.52,577,2025-05-15
578,2025-11-30,45,47,17,80.96,1376.32,578,2025-12-07
579,2025-11-22,73,50,13,47.86,622.18,579,2025-11-29
580,2025-07-02,58,27,10,101.8,1018.0,580,2025-07-05
581,2025-08-25,22,39,9,56.36,507.24,581,2025-08-28
582,2025-01-24,28,17,15,100.37,1505.55,582,2025-02-02
583,2025-03-26,41,19,18,109.26,1966.68,583,2025-03-28
584,2025-04-15,72,25,12,42.79,513.48,584,2025-04-22
585,2025-04-23,61,47,3,80.96,242.88,585,2025-04-27
586,2025-09-08,87,11,1,48.98,48.98,586,2025-09-15
587,2025-02-12,64,5,13,110.76,1439.88,587,2025-02-18
588,2025-05-23,62,15,6,83.34,500.04,588,2025-05-28
589,2025-05-30,48,24,10,31.01,310.1,589,2025-06-03
590,2025-06-13,82,28,15,106.07,1591.05,590,2025-06-18
591,2025-12-05,56,8,5,95.56,477.8,591,2025-12-08
592,2025-12-19,91,39,14,56.36,789.04,592,2025-12-20
593,2025-03-12,10,43,18,69.72,1254.96,593,2025-03-17
594,2025-12-12,100,40,19,117.18,2226.42,594,2025-12-15
595,2025-06-18,61,50,5,47.86,239.3,595,2025-06-27
596,2025-01-28,33,16,13,107.15,1392.95,596,2025-02-03
597,2025-11-20,32,20,10,73.93,739.3,597,2025-11-22
598,2025-12-04,92,9,5,42.88,214.4,598,2025-12-10
599,2025-01-21,12,32,9,42.21,379.89,599,2025-01-30
600,2025-08-27,18,3,3,51.44,154.32,600,2025-08-29
601,2025-11-06,53,36,7,52.32,366.24,601,2025-11-07
602,2025-04-20,37,15,11,83.34,916.74,602,2025-04-22
603,2025-08-08,59,3,18,51.44,925.92,603,2025-08-13
604,2025-01-10,82,44,4,50.09,200.36,604,2025-01-16
605,2025-07-24,85,26,13,62.71,815.23,605,2025-07-26
606,2025-02-19,76,10,19,27.7,526.3,606,2025-02-22
607,2025-07-05,72,30,3,71.07,213.21,607,2025-07-07
608,2025-07-07,57,13,7,112.97,790.79,608,2025-07-09
609,2025-03-19,70,25,10,42.79,427.9,609,2025-03-21
610,2025-02-06,82,33,7,31.99,223.93,610,2025-02-11
611,2025-03-22,94,23,16,51.8,828.8,611,2025-03-30
612,2025-05-27,68,7,16,61.04,976.64,612,2025-05-29
613,2025-06-28,10,36,20,52.32,1046.4,613,2025-06-29
614,2025-01-22,16,17,7,100.37,702.59,614,2025-01-24
615,2025-09-19,42,34,4,53.76,215.04,615,2025-09-28
616,2025-02-07,32,40,1,117.18,117.18,616,2025-02-12
617,2025-05-14,9,16,3,107.15,321.45,617,2025-05-17
618,2025-02-11,94,20,1,73.93,73.93,618,2025-02-17
619,2025-08-22,32,20,12,73.93,887.16,619,2025-08-30
620,2025-07-26,78,38,16,90.3,1444.8,620,2025-08-01
621,2025-09-04,43,20,16,73.93,1182.88,621,2025-09-06
622,2025-10-10,50,16,12,107.15,1285.8,622,2025-10-19
623,2025-06-18,25,41,11,116.24,1278.64,623,2025-06-22
624,2025-11-23,58,31,2,61.74,123.48,624,2025-11-29
625,2025-12-29,54,18,19,38.66,734.54,625,2026-01-03
626,2025-10-26,36,8,15,95.56,1433.4,626,2025-11-01
627,2025-08-11,32,31,11,61.74,679.14,627,2025-08-12
628,2025-04-08,69,10,8,27.7,221.6,628,2025-04-14
629,2025-10-26,52,48,20,70.27,1405.4,629,2025-10-29
630,2025-04-01,75,44,11,50.09,550.99,630,2025-04-04
631,2025-04-03,73,11,11,48.98,538.78,631,2025-04-08
632,2025-02-25,33,8,3,95.56,286.68,632,2025-03-01
633,2025-10-15,37,8,4,95.56,382.24,633,2025-10-22
634,2025-03-18,78,18,6,38.66,231.96,634,2025-03-21
635,2025-06-06,8,39,18,56.36,1014.48,635,2025-06-14
636,2025-09-08,94,38,4,90.3,361.2,636,2025-09-12
637,2025-05-14,5,37,5,71.88,359.4,637,2025-05-16
638,2025-09-23,34,43,20,69.72,1394.4,638,2025-09-24
639,2025-07-02,82,14,17,100.81,1713.77,639,2025-07-03
640,2025-03-01,57,41,19,116.24,2208.56,640,2025-03-03
641,2025-11-26,56,37,5,71.88,359.4,641,2025-12-04
642,2025-05-01,83,41,20,116.24,2324.8,642,2025-05-09
643,2025-11-21,78,33,10,31.99,319.9,643,2025-11-24
644,2025-11-08,84,43,15,69.72,1045.8,644,2025-11-17
645,2025-04-15,37,16,2,107.15,214.3,645,2025-04-18
646,2025-07-02,26,45,3,48.48,145.44,646,2025-07-06
647,2025-03-25,75,25,7,42.79,299.53,647,2025-04-02
648,2025-01-06,35,44,17,50.09,851.53,648,2025-01-10
649,2025-04-11,13,45,3,48.48,145.44,649,2025-04-16
650,2025-05-12,27,21,3,100.74,302.22,650,2025-05-19
651,2025-03-16,61,9,7,42.88,300.16,651,2025-03-23
652,2025-07-12,10,15,15,83.34,1250.1,652,2025-07-18
653,2025-08-20,80,46,9,23.69,213.21,653,2025-08-29
654,2025-06-11,9,36,10,52.32,523.2,654,2025-06-12
655,2025-06-10,36,23,5,51.8,259.0,655,2025-06-18
656,2025-08-28,100,24,7,31.01,217.07,656,2025-09-01
657,2025-10-23,70,14,4,100.81,403.24,657,2025-10-24
658,2025-05-11,30,4,9,70.86,637.74,658,2025-05-20
659,2025-01-06,56,32,10,42.21,422.1,659,2025-01-14
660,2025-01-23,10,3,16,51.44,823.04,660,2025-01-25
661,2025-12-04,88,18,13,38.66,502.58,661,2025-12-07
662,2025-06-29,56,21,4,100.74,402.96,662,2025-06-30
663,2025-02-28,55,48,17,70.27,1194.59,663,2025-03-03
664,2025-09-09,56,32,16,42.21,675.36,664,2025-09-17
665,2025-12-30,76,1,9,23.14,208.26,665,2026-01-08
666,2025-11-04,23,10,16,27.7,443.2,666,2025-11-06
667,2025-02-22,64,23,18,51.8,932.4,667,2025-02-23
668,2025-11-28,88,38,13,90.3,1173.9,668,2025-12-03
669,2025-03-03,14,21,12,100.74,1208.88,669,2025-03-12
670,2025-03-19,64,36,19,52.32,994.08,670,2025-03-24
671,2025-11-25,85,27,14,101.8,1425.2,671,2025-11-28
672,2025-10-26,42,29,19,20.7,393.3,672,2025-10-30
673,2025-10-14,93,8,11,95.56,1051.16,673,2025-10-16
674,2025-12-15,8,27,10,101.8,1018.0,674,2025-12-16
675,2025-05-03,74,39,1,56.36,56.36,675,2025-05-10
676,2025-12-05,22,20,15,73.93,1108.95,676,2025-12-10
677,2025-09-16,19,13,19,112.97,2146.43,677,2025-09-23
678,2025-06-27,68,30,16,71.07,1137.12,678,2025-07-01
679,2025-05-07,7,8,13,95.56,1242.28,679,2025-05-15
680,2025-09-17,82,50,17,47.86,813.62,680,2025-09-21
681,2025-03-23,22,14,15,100.81,1512.15,681,2025-03-31
682,2025-11-03,77,32,15,42.21,633.15,682,2025-11-09
683,2025-01-19,12,41,17,116.24,1976.08,683,2025-01-26
684,2025-12-18,11,28,17,106.07,1803.19,684,2025-12-21
685,2025-08-21,68,31,15,61.74,926.1,685,2025-08-25
686,2025-05-12,78,16,4,107.15,428.6,686,2025-05-20
687,2025-04-04,9,33,13,31.99,415.87,687,2025-04-07
688,2025-12-17,61,24,15,31.01,465.15,688,2025-12-21
689,2025-08-13,36,19,18,109.26,1966.68,689,2025-08-21
690,2025-01-24,33,50,13,47.86,622.18,690,2025-01-25
691,2025-04-22,24,50,20,47.86,957.2,691,2025-04-23
692,2025-07-02,1,28,3,106.07,318.21,692,2025-07-10
693,2025-10-26,93,35,20,114.29,2285.8,693,2025-10-30
694,2025-06-17,81,31,16,61.74,987.84,694,2025-06-22
695,2025-04-14,31,39,13,56.36,732.68,695,2025-04-16
696,2025-11-18,46,1,19,23.14,439.66,696,2025-11-20
697,2025-01-22,69,39,14,56.36,789.04,697,2025-01-23
698,2025-11-08,51,25,9,42.79,385.11,698,2025-11-17
699,2025-01-02,46,8,6,95.56,573.36,699,2025-01-03
700,2025-04-02,76,7,5,61.04,305.2,700,2025-04-03
701,2025-08-13,77,14,20,100.81,2016.2,701,2025-08-14
702,2025-05-17,7,5,8,110.76,886.08,702,2025-05-21
703,2025-06-13,100,38,11,90.3,993.3,703,2025-06-16
704,2025-02-14,90,32,4,42.21,168.84,704,2025-02-21
705,2025-06-04,33,6,2,44.93,89.86,705,2025-06-09
706,2025-04-22,65,27,10,101.8,1018.0,706,2025-04-23
707,2025-08-08,50,1,17,23.14,393.38,707,2025-08-10
708,2025-07-11,99,8,12,95.56,1146.72,708,2025-07-15
709,2025-08-31,45,21,15,100.74,1511.1,709,2025-09-06
710,2025-02-09,98,29,1,20.7,20.7,710,2025-02-15
711,2025-05-03,78,44,2,50.09,100.18,711,2025-05-07
712,2025-03-27,45,49,18,25.15,452.7,712,2025-04-04
713,2025-04-20,32,50,19,47.86,909.34,713,2025-04-25
714,2025-05-19,7,38,15,90.3,1354.5,714,2025-05-27
715,2025-01-16,44,17,15,100.37,1505.55,715,2025-01-21
716,2025-09-16,57,1,17,23.14,393.38,716,2025-09-25
717,2025-12-06,41,18,16,38.66,618.56,717,2025-12-08
718,2025-12-27,29,15,5,83.34,416.7,718,2026-01-01
719,2025-10-01,3,15,18,83.34,1500.12,719,2025-10-09
720,2025-08-26,77,34,16,53.76,860.16,720,2025-09-04
721,2025-11-23,91,37,10,71.88,718.8,721,2025-11-27
722,2025-02-15,31,35,4,114.29,457.16,722,2025-02-21
723,2025-01-13,86,14,12,100.81,1209.72,723,2025-01-19
724,2025-08-16,96,19,10,109.26,1092.6,724,2025-08-24
725,2025-08-02,11,26,6,62.71,376.26,725,2025-08-05
726,2025-02-20,100,19,11,109.26,1201.86,726,2025-02-21
727,2025-06-11,39,4,11,70.86,779.46,727,2025-06-14
728,2025-08-10,52,2,11,83.64,920.04,728,2025-08-14
729,2025-04-03,22,40,5,117.18,585.9,729,2025-04-07
730,2025-01-08,54,5,3,110.76,332.28,730,2025-01-16
731,2025-06-28,84,47,17,80.96,1376.32,731,2025-07-04
732,2025-08-31,82,16,2,107.15,214.3,732,2025-09-09
733,2025-06-30,17,40,16,117.18,1874.88,733,2025-07-09
734,2025-06-08,24,5,3,110.76,332.28,734,2025-06-11
735,2025-04-22,57,37,16,71.88,1150.08,735,2025-05-01
736,2025-04-29,27,49,8,25.15,201.2,736,2025-04-30
737,2025-07-16,72,17,7,100.37,702.59,737,2025-07-17
738,2025-03-15,3,4,2,70.86,141.72,738,2025-03-17
739,2025-01-01,18,42,2,45.18,90.36,739,2025-01-08
740,2025-01-15,51,23,13,51.8,673.4,740,2025-01-16
741,2025-10-31,79,37,17,71.88,1221.96,741,2025-11-06
742,2025-01-03,94,8,4,95.56,382.24,742,2025-01-04
743,2025-10-18,79,22,16,109.61,1753.76,743,2025-10-22
744,2025-12-15,73,10,7,27.7,193.9,744,2025-12-24
745,2025-05-30,14,4,5,70.86,354.3,745,2025-06-01
746,2025-01-12,38,9,11,42.88,471.68,746,2025-01-18
747,2025-07-20,33,5,9,110.76,996.84,747,2025-07-23
748,2025-01-19,65,20,9,73.93,665.37,748,2025-01-28
749,2025-04-04,3,13,6,112.97,677.82,749,2025-04-07
750,2025-11-18,22,25,13,42.79,556.27,750,2025-11-26
751,2025-01-12,72,40,20,117.18,2343.6,751,2025-01-15
752,2025-09-05,78,42,6,45.18,271.08,752,2025-09-09
753,2025-04-25,66,4,11,70.86,779.46,753,2025-05-03
754,2025-07-12,81,6,2,44.93,89.86,754,2025-07-17
755,2025-05-03,14,16,15,107.15,1607.25,755,2025-05-08
756,2025-04-02,40,8,18,95.56,1720.08,756,2025-04-03
757,2025-04-19,53,18,8,38.66,309.28,757,2025-04-25
758,2025-03-14,51,22,8,109.61,876.88,758,2025-03-18
759,2025-06-09,53,29,19,20.7,393.3,759,2025-06-13
760,2025-09-07,71,46,17,23.69,402.73,760,2025-09-16
761,2025-10-22,49,39,15,56.36,845.4,761,2025-10-23
762,2025-10-07,15,21,1,100.74,100.74,762,2025-10-16
763,2025-04-06,5,39,2,56.36,112.72,763,2025-04-08
764,2025-06-24,47,7,16,61.04,976.64,764,2025-06-25
765,2025-02-10,52,50,10,47.86,478.6,765,2025-02-13
766,2025-07-02,21,46,8,23.69,189.52,766,2025-07-10
767,2025-01-12,83,40,16,117.18,1874.88,767,2025-01-20
768,2025-03-06,33,28,12,106.07,1272.84,768,2025-03-08
769,2025-01-07,18,13,8,112.97,903.76,769,2025-01-16
770,2025-05-21,70,8,3,95.56,286.68,770,2025-05-24
771,2025-02-20,46,22,11,109.61,1205.71,771,2025-02-24
772,2025-10-23,50,21,17,100.74,1712.58,772,2025-10-25
773,2025-09-26,96,15,15,83.34,1250.1,773,2025-09-28
774,2025-10-22,45,10,9,27.7,249.3,774,2025-10-23
775,2025-04-08,93,22,4,109.61,438.44,775,2025-04-12
776,2025-10-23,29,17,5,100.37,501.85,776,2025-10-29
777,2025-05-29,2,44,6,50.09,300.54,777,2025-05-31
778,2025-08-18,100,26,7,62.71,438.97,778,2025-08-19
779,2025-04-05,7,38,2,90.3,180.6,779,2025-04-10
780,2025-09-28,22,8,15,95.56,1433.4,780,2025-09-30
781,2025-09-20,82,49,20,25.15,503.0,781,2025-09-26
782,2025-05-13,99,7,14,61.04,854.56,782,2025-05-20
783,2025-10-03,46,22,2,109.61,219.22,783,2025-10-12
784,2025-11-14,67,30,10,71.07,710.7,784,2025-11-15
785,2025-12-13,36,8,7,95.56,668.92,785,2025-12-15
786,2025-03-22,85,50,6,47.86,287.16,786,2025-03-29
787,2025-09-25,8,49,14,25.15,352.1,787,2025-10-01
788,2025-08-15,51,27,8,101.8,814.4,788,2025-08-22
789,2025-03-23,93,15,2,83.34,166.68,789,2025-03-31
790,2025-04-06,14,49,12,25.15,301.8,790,2025-04-11
791,2025-02-12,39,14,15,100.81,1512.15,791,2025-02-20
792,2025-03-17,38,37,14,71.88,1006.32,792,2025-03-19
793,2025-04-10,37,5,5,110.76,553.8,793,2025-04-16
794,2025-11-23,19,2,1,83.64,83.64,794,2025-11-25
795,2025-05-11,72,13,20,112.97,2259.4,795,2025-05-17
796,2025-10-26,67,29,12,20.7,248.4,796,2025-10-31
797,2025-11-17,27,17,19,100.37,1907.03,797,2025-11-25
798,2025-07-25,67,27,4,101.8,407.2,798,2025-07-31
799,2025-05-03,46,27,16,101.8,1628.8,799,2025-05-10
800,2025-11-18,55,48,15,70.27,1054.05,800,2025-11-20
801,2025-05-28,72,41,1,116.24,116.24,801,2025-05-31
802,2025-11-16,57,50,8,47.86,382.88,802,2025-11-22
803,2025-11-07,19,6,12,44.93,539.16,803,2025-11-11
804,2025-08-12,1,41,9,116.24,1046.16,804,2025-08-19
805,2025-01-31,80,8,7,95.56,668.92,805,2025-02-07
806,2025-02-17,44,32,4,42.21,168.84,806,2025-02-18
807,2025-01-29,100,20,6,73.93,443.58,807,2025-02-06
808,2025-12-19,21,35,8,114.29,914.32,808,2025-12-26
809,2025-02-08,76,40,13,117.18,1523.34,809,2025-02-16
810,2025-01-05,20,4,6,70.86,425.16,810,2025-01-10
811,2025-03-11,75,16,20,107.15,2143.0,811,2025-03-14
812,2025-05-11,76,5,16,110.76,1772.16,812,2025-05-13
813,2025-09-08,68,1,4,23.14,92.56,813,2025-09-15
814,2025-07-08,28,25,4,42.79,171.16,814,2025-07-17
815,2025-07-20,26,46,8,23.69,189.52,815,2025-07-23
816,2025-06-03,14,6,10,44.93,449.3,816,2025-06-06
817,2025-12-14,17,15,2,83.34,166.68,817,2025-12-21
818,2025-03-15,92,6,17,44.93,763.81,818,2025-03-21
819,2025-10-14,1,1,20,23.14,462.8,819,2025-10-20
820,2025-01-03,91,11,2,48.98,97.96,820,2025-01-06
821,2025-12-17,66,38,20,90.3,1806.0,821,2025-12-26
822,2025-01-19,30,26,19,62.71,1191.49,822,2025-01-24
823,2025-04-09,61,19,20,109.26,2185.2,823,2025-04-11
824,2025-01-10,12,21,20,100.74,2014.8,824,2025-01-13
825,2025-05-29,23,8,3,95.56,286.68,825,2025-06-02
826,2025-02-25,9,5,3,110.76,332.28,826,2025-03-04
827,2025-03-12,3,49,17,25.15,427.55,827,2025-03-16
828,2025-01-02,47,38,14,90.3,1264.2,828,2025-01-10
829,2025-02-06,99,10,14,27.7,387.8,829,2025-02-08
830,2025-02-19,64,44,3,50.09,150.27,830,2025-02-28
831,2025-04-13,64,44,11,50.09,550.99,831,2025-04-18
832,2025-01-04,51,25,19,42.79,813.01,832,2025-01-07
833,2025-01-27,47,25,6,42.79,256.74,833,2025-01-29
834,2025-11-26,85,11,12,48.98,587.76,834,2025-11-28
835,2025-01-07,41,25,3,42.79,128.37,835,2025-01-15
836,2025-02-05,38,38,12,90.3,1083.6,836,2025-02-07
837,2025-04-19,57,10,4,27.7,110.8,837,2025-04-28
838,2025-12-04,67,23,8,51.8,414.4,838,2025-12-12
839,2025-10-21,84,5,6,110.76,664.56,839,2025-10-27
840,2025-04-28,17,33,4,31.99,127.96,840,2025-05-05
841,2025-06-20,84,36,15,52.32,784.8,841,2025-06-25
842,2025-01-24,25,22,8,109.61,876.88,842,2025-01-26
843,2025-11-07,16,2,11,83.64,920.04,843,2025-11-09
844,2025-08-09,23,5,13,110.76,1439.88,844,2025-08-10
845,2025-08-15,95,45,14,48.48,678.72,845,2025-08-20
846,2025-09-17,29,40,16,117.18,1874.88,846,2025-09-21
847,2025-02-01,89,48,4,70.27,281.08,847,2025-02-07
848,2025-04-19,60,3,10,51.44,514.4,848,2025-04-27
849,2025-04-11,46,9,8,42.88,343.04,849,2025-04-14
850,2025-12-23,85,12,7,36.12,252.84,850,2025-12-24
851,2025-07-17,17,39,19,56.36,1070.84,851,2025-07-24
852,2025-04-16,32,22,14,109.61,1534.54,852,2025-04-17
853,2025-07-29,51,31,18,61.74,1111.32,853,2025-08-05
854,2025-01-29,71,4,11,70.86,779.46,854,2025-02-04
855,2025-03-20,52,13,4,112.97,451.88,855,2025-03-24
856,2025-08-20,83,43,6,69.72,418.32,856,2025-08-28
857,2025-01-14,47,3,9,51.44,462.96,857,2025-01-18
858,2025-07-24,22,45,10,48.48,484.8,858,2025-07-27
859,2025-09-18,68,5,18,110.76,1993.68,859,2025-09-24
860,2025-06-12,96,37,19,71.88,1365.72,860,2025-06-18
861,2025-07-22,56,2,14,83.64,1170.96,861,2025-07-23
862,2025-05-24,63,43,14,69.72,976.08,862,2025-05-29
863,2025-12-23,85,25,14,42.79,599.06,863,2025-12-26
